$GPGGA,053959.40,3714.3379,N,12646.3791,E,2,09,1.0,7.65,M,22.50,M,01,0090*6D
$GPGGA,053959.50,3714.3382,N,12646.3793,E,2,09,1.0,7.66,M,22.50,M,00,0090*68
$GPGGA,053959.60,3714.3385,N,12646.3795,E,2,09,1.0,7.67,M,22.50,M,00,0090*6B
$GPGGA,053959.70,3714.3388,N,12646.3796,E,2,09,1.0,7.67,M,22.50,M,00,0090*64
$GPGGA,053959.80,3714.3390,N,12646.3798,E,2,09,1.0,7.67,M,22.50,M,00,0090*6C
$GPGGA,053959.90,3714.3393,N,12646.3800,E,2,09,1.0,7.67,M,22.50,M,00,0090*60
$GPGGA,054000.00,3714.3396,N,12646.3802,E,2,09,1.0,7.67,M,22.50,M,01,0090*6D
$GPGGA,054000.10,3714.3399,N,12646.3803,E,2,09,1.0,7.68,M,22.50,M,01,0090*6D
$GPGGA,054000.20,3714.3402,N,12646.3805,E,2,09,1.0,7.68,M,22.50,M,01,0090*6D
$GPGGA,054000.30,3714.3405,N,12646.3807,E,2,09,1.0,7.72,M,22.50,M,01,0090*62
$GPGGA,054000.40,3714.3408,N,12646.3809,E,2,09,1.0,7.72,M,22.50,M,01,0090*66
$GPGGA,054000.50,3714.3411,N,12646.3811,E,2,09,1.0,7.72,M,22.50,M,00,0090*67
$GPGGA,054000.60,3714.3414,N,12646.3813,E,2,09,1.0,7.72,M,22.50,M,00,0090*63
$GPGGA,054000.70,3714.3417,N,12646.3815,E,2,09,1.0,7.72,M,22.50,M,00,0090*67
$GPGGA,054000.80,3714.3420,N,12646.3816,E,2,09,1.0,7.72,M,22.50,M,00,0090*6F
$GPGGA,054000.90,3714.3423,N,12646.3818,E,2,09,1.0,7.72,M,22.50,M,00,0090*63
$GPGGA,054001.00,3714.3426,N,12646.3820,E,2,09,1.0,7.73,M,22.50,M,01,0090*65
$GPGGA,054001.10,3714.3429,N,12646.3822,E,2,09,1.0,7.72,M,22.50,M,01,0090*68
$GPGGA,054001.20,3714.3431,N,12646.3824,E,2,09,1.0,7.72,M,22.50,M,01,0090*64
$GPGGA,054001.30,3714.3434,N,12646.3825,E,2,09,1.0,7.69,M,22.50,M,01,0090*6B
$GPGGA,054001.40,3714.3437,N,12646.3827,E,2,09,1.0,7.69,M,22.50,M,01,0090*6D
$GPGGA,054001.50,3714.3440,N,12646.3829,E,2,09,1.0,7.68,M,22.50,M,01,0090*63
$GPGGA,054001.60,3714.3443,N,12646.3831,E,2,09,1.0,7.68,M,22.50,M,00,0090*6B
$GPGGA,054001.70,3714.3446,N,12646.3833,E,2,09,1.0,7.68,M,22.50,M,00,0090*6D
$GPGGA,054001.80,3714.3449,N,12646.3835,E,2,09,1.0,7.68,M,22.50,M,00,0090*6B
$GPGGA,054001.90,3714.3452,N,12646.3837,E,2,09,1.0,7.68,M,22.50,M,00,0090*62
$GPGGA,054002.00,3714.3455,N,12646.3838,E,2,09,1.0,7.68,M,22.50,M,01,0090*61
$GPGGA,054002.10,3714.3458,N,12646.3840,E,2,09,1.0,7.67,M,22.50,M,01,0090*6D
$GPGGA,054002.20,3714.3461,N,12646.3842,E,2,09,1.0,7.67,M,22.50,M,01,0090*66
$GPGGA,054002.30,3714.3464,N,12646.3844,E,2,09,1.0,7.64,M,22.50,M,01,0090*67
$GPGGA,054002.40,3714.3467,N,12646.3846,E,2,09,1.0,7.63,M,22.50,M,01,0090*66
$GPGGA,054002.50,3714.3470,N,12646.3848,E,2,09,1.0,7.64,M,22.50,M,00,0090*69
$GPGGA,054002.60,3714.3473,N,12646.3850,E,2,09,1.0,7.64,M,22.50,M,00,0090*60
$GPGGA,054002.70,3714.3476,N,12646.3852,E,2,09,1.0,7.64,M,22.50,M,00,0090*66
$GPGGA,054002.80,3714.3479,N,12646.3854,E,2,09,1.0,7.64,M,22.50,M,00,0090*60
$GPGGA,054002.90,3714.3482,N,12646.3855,E,2,09,1.0,7.64,M,22.50,M,00,0090*64
$GPGGA,054003.00,3714.3485,N,12646.3857,E,2,09,1.0,7.65,M,22.50,M,01,0090*69
$GPGGA,054003.10,3714.3488,N,12646.3859,E,2,09,1.0,7.65,M,22.50,M,01,0090*6B
$GPGGA,054003.20,3714.3491,N,12646.3861,E,2,09,1.0,7.65,M,22.50,M,01,0090*6B
$GPGGA,054003.30,3714.3494,N,12646.3863,E,2,09,1.0,7.65,M,22.50,M,01,0090*6D
$GPGGA,054003.40,3714.3497,N,12646.3865,E,2,09,1.0,7.65,M,22.50,M,01,0090*6F
$GPGGA,054003.50,3714.3500,N,12646.3867,E,2,09,1.0,7.66,M,22.50,M,00,0090*61
$GPGGA,054003.60,3714.3503,N,12646.3869,E,2,09,1.0,7.66,M,22.50,M,00,0090*6F
$GPGGA,054003.70,3714.3506,N,12646.3871,E,2,09,1.0,7.66,M,22.50,M,00,0090*62
$GPGGA,054003.80,3714.3510,N,12646.3873,E,2,09,1.0,7.66,M,22.50,M,00,0090*68
$GPGGA,054003.90,3714.3513,N,12646.3875,E,2,09,1.0,7.66,M,22.50,M,00,0090*6C
$GPGGA,054004.00,3714.3516,N,12646.3877,E,2,09,1.0,7.66,M,22.50,M,01,0090*64
$GPGGA,054004.10,3714.3519,N,12646.3879,E,2,09,1.0,7.67,M,22.50,M,01,0090*65
$GPGGA,054004.20,3714.3522,N,12646.3882,E,2,09,1.0,7.66,M,22.50,M,01,0090*6B
$GPGGA,054004.30,3714.3525,N,12646.3884,E,2,09,1.0,7.64,M,22.50,M,01,0090*69
$GPGGA,054004.40,3714.3529,N,12646.3886,E,2,09,1.0,7.64,M,22.50,M,01,0090*60
$GPGGA,054004.50,3714.3532,N,12646.3888,E,2,09,1.0,7.64,M,22.50,M,00,0090*64
$GPGGA,054004.60,3714.3535,N,12646.3890,E,2,09,1.0,7.64,M,22.50,M,00,0090*69
$GPGGA,054004.70,3714.3538,N,12646.3892,E,2,09,1.0,7.64,M,22.50,M,00,0090*67
$GPGGA,054004.80,3714.3542,N,12646.3894,E,2,09,1.0,7.64,M,22.50,M,00,0090*63
$GPGGA,054004.90,3714.3545,N,12646.3896,E,2,09,1.0,7.64,M,22.50,M,00,0090*67
$GPGGA,054005.00,3714.3548,N,12646.3899,E,2,09,1.0,7.64,M,22.50,M,01,0090*6C
$GPGGA,054005.10,3714.3551,N,12646.3901,E,2,09,1.0,7.64,M,22.50,M,01,0090*65
$GPGGA,054005.20,3714.3555,N,12646.3903,E,2,09,1.0,7.64,M,22.50,M,01,0090*60
$GPGGA,054005.30,3714.3558,N,12646.3905,E,2,09,1.0,7.57,M,22.50,M,01,0090*6A
$GPGGA,054005.40,3714.3561,N,12646.3907,E,2,09,1.0,7.57,M,22.50,M,01,0090*65
$GPGGA,054005.50,3714.3565,N,12646.3909,E,2,09,1.0,7.57,M,22.50,M,01,0090*6E
$GPGGA,054005.60,3714.3568,N,12646.3912,E,2,09,1.0,7.57,M,22.50,M,01,0090*6A
$GPGGA,054005.70,3714.3571,N,12646.3914,E,2,09,1.0,7.57,M,22.50,M,00,0090*64
$GPGGA,054005.80,3714.3575,N,12646.3916,E,2,09,1.0,7.56,M,22.50,M,00,0090*6C
$GPGGA,054005.90,3714.3578,N,12646.3918,E,2,09,1.0,7.57,M,22.50,M,00,0090*6F
$GPGGA,054006.00,3714.3582,N,12646.3921,E,2,09,1.0,7.57,M,22.50,M,01,0090*6B
$GPGGA,054006.10,3714.3585,N,12646.3923,E,2,09,1.0,7.56,M,22.50,M,01,0090*6E
$GPGGA,054006.20,3714.3589,N,12646.3925,E,2,09,1.0,7.56,M,22.50,M,01,0090*67
$GPGGA,054006.30,3714.3592,N,12646.3927,E,2,09,1.0,7.56,M,22.50,M,01,0090*6E
$GPGGA,054006.40,3714.3596,N,12646.3930,E,2,09,1.0,7.55,M,22.50,M,01,0090*68
$GPGGA,054006.50,3714.3599,N,12646.3932,E,2,09,1.0,7.55,M,22.50,M,00,0090*65
$GPGGA,054006.60,3714.3603,N,12646.3934,E,2,09,1.0,7.55,M,22.50,M,00,0090*60
$GPGGA,054006.70,3714.3606,N,12646.3937,E,2,09,1.0,7.55,M,22.50,M,00,0090*67
$GPGGA,054006.80,3714.3610,N,12646.3939,E,2,09,1.0,7.55,M,22.50,M,00,0090*61
$GPGGA,054006.90,3714.3613,N,12646.3941,E,2,09,1.0,7.55,M,22.50,M,00,0090*6C
$GPGGA,054007.00,3714.3617,N,12646.3944,E,2,09,1.0,7.55,M,22.50,M,01,0090*64
$GPGGA,054007.10,3714.3620,N,12646.3946,E,2,09,1.0,7.56,M,22.50,M,01,0090*60
$GPGGA,054007.20,3714.3624,N,12646.3948,E,2,09,1.0,7.56,M,22.50,M,01,0090*69
$GPGGA,054007.30,3714.3628,N,12646.3950,E,2,09,1.0,7.51,M,22.50,M,01,0090*6A
$GPGGA,054007.40,3714.3631,N,12646.3953,E,2,09,1.0,7.51,M,22.50,M,01,0090*66
$GPGGA,054007.50,3714.3635,N,12646.3955,E,2,09,1.0,7.51,M,22.50,M,01,0090*65
$GPGGA,054007.60,3714.3639,N,12646.3958,E,2,09,1.0,7.51,M,22.50,M,01,0090*67
$GPGGA,054007.70,3714.3642,N,12646.3960,E,2,09,1.0,7.51,M,22.50,M,00,0090*60
$GPGGA,054007.80,3714.3646,N,12646.3962,E,2,09,1.0,7.51,M,22.50,M,00,0090*69
$GPGGA,054007.90,3714.3649,N,12646.3965,E,2,09,1.0,7.50,M,22.50,M,00,0090*61
$GPGGA,054008.00,3714.3653,N,12646.3967,E,2,09,1.0,7.51,M,22.50,M,01,0090*6E
$GPGGA,054008.10,3714.3657,N,12646.3969,E,2,09,1.0,7.51,M,22.50,M,01,0090*65
$GPGGA,054008.20,3714.3660,N,12646.3972,E,2,09,1.0,7.52,M,22.50,M,01,0090*6B
$GPGGA,054008.30,3714.3664,N,12646.3974,E,2,09,1.0,7.49,M,22.50,M,01,0090*62
$GPGGA,054008.40,3714.3667,N,12646.3977,E,2,09,1.0,7.49,M,22.50,M,01,0090*65
$GPGGA,054008.50,3714.3671,N,12646.3979,E,2,09,1.0,7.49,M,22.50,M,01,0090*6D
$GPGGA,054008.60,3714.3675,N,12646.3981,E,2,09,1.0,7.49,M,22.50,M,00,0090*6C
